Title,Artist,cnt
봄봄봄,로이킴,72
"Hawaian Couple (영화 '내 사랑' 주제곡, 에뛰드 복숭아송 원곡)",허밍 어반 스테레오(Humming Urban Stereo),72
사랑해 그리고 기억해,지오디(god),72
듣는편지,40(포티),72
언젠가는,나얼(Na-Ul),72
요즘 너 말야 (Album Edit),제이레빗(J Rabbit),71
다시 사랑한다면,도원경,71
Poison,엄정화,71
꿈에선 놀아줘,루싸이트 토끼,71
내 눈에는 (feat. 이재훈),싸이(Psy),71
Can't Nobody,투애니원(2NE1),71
Without You,원타임(1TYM),71
나에게로 떠나는 여행,버즈(Buzz),71
동경소녀,버스커 버스커(Busker Busker),71
운명,쿨(COOL),71
또 한번 사랑은 가고,이기찬,70
로맨틱 겨울 (feat. 김진호 Of SG워너비),김진표(JP),70
행복한 나를 (feat. 존박),허각,70
멍,김현정,70
미리 메리 크리스마스 (feat. 천둥 Of MBLAQ),아이유(IU),70
사랑... 그게 뭔데,양파,70
대화가 필요해,바닐라 어쿠스틱(Vanilla Acoustic),70
난 좋아,정준일 [메이트],70
서시,신성우,70
누구보다 널 사랑해,비쥬(Bijou),70
고백,박혜경,70
안녕 나의 사랑,성시경,69
거짓말,BIGBANG,69
애인이 생기면 하고 싶은 일 (With 비),지나(G.NA),69
인형의 꿈,러브홀릭(Loveholic),69
내 마음에 비친 내 모습,유재하,69
"입장정리 (feat. 최자, Simon D)",프라이머리(Primary),69
그 노래,존 박(John Park),69
그 아픔까지 사랑한거야,조정현,69
다 줄꺼야 (Acustic ver.),조규만,68
안부 (feat. 나윤권),별,68
좋아 좋아,일기예보,68
Abracadabra,브라운 아이드 걸스,68
니가 싫어,어반 자카파(Urban Zakapa),68
흰눈,이루(Eru),68
나비 무덤,테이크(Take),68
어쩌면...,버즈(Buzz),68
소망,바이브(Vibe),68
사랑합니다,이재훈 ,68
갈색머리 (feat. 김연우),윤건,68
"입장정리 (feat. 최자 Of 다이나믹듀오, Simon D Of 슈프림팀)",프라이머리(Primary),67
그XX,G-DRAGON,67
그게 아니고,10cm(십센치),67
널 사랑하겠어,동물원,67
살다가,SG워너비,67
별빛달빛,시크릿(Secret),66
I Decide,헤리티지(Heritage),66
천일동안,이승환,66
화분 (알렉스 ver.) ('우리 결혼했어요' 삽입곡),알렉스(Alex) [클래지콰이],66
사랑한 후에,박효신,66
내 사람,SG워너비,66
Rain,박혜경,66
뻔한 멜로디 (feat. Crush),Zion.T,66
실화,린(LYn),66
먼지가 되어,로이킴,66
사랑해도 될까요?,유리상자,66
유난히 (feat. 신예원),김진표(JP),66
I GOT A BOY,소녀시대,65
"1,2,3,4 (원,투,쓰리,포)",이하이,65
후회한다,포맨,65
와,이정현,65
별처럼,태연 (Taeyeon),64
고백 (Produced By Vibe 윤민수),포맨,64
취미는 사랑 (Album ver.),가을방학,64
비오는 거리,서영은,64
독 (feat. E-Sens Of 슈프림팀),프라이머리(Primary),64
해요,정인호,64
말하는 대로,처진 달팽이(유재석 & 이적),64
Oh Yeah (feat. 박봄),G-DRAGON,64
Snowing (베스킨라빈스 CF 삽입곡),어반 자카파(Urban Zakapa),64
말리꽃,이승철,64
U-Go-Girl (With 낯선),이효리,63
겨울 이야기,조관우,63
이브의 경고 (Jungle),박미경,63
Bad Girl Good Girl,미쓰 에이(miss A),63
말꼬리 (feat. 정준일 - Mate),윤종신,63
출국(出國),하림,63
Summer Dance,이정현,63
기억속의 먼 그대에게,박미경,63
사랑한다는 말,김동률,63
홍대앞에 눈이 내리면,윤건,63
이상하다 (Acoustic ver.),박효신,63
마법의 성,더 클래식(The Classic),63
하얀 겨울,미스터 투(Mr.2),63
봄이다 (임수정 주연 화장품 CF '비욘드' 배경음악),두번째 달,62
바래다 주는 길,바이브(Vibe),62
7년간의 사랑,규현(KYUHYUN),62
오래전 그날,윤종신,62
Bike Riding,베란다 프로젝트(Verandah Project),62
별이 진다네,여행스케치,62
시작되는 연인들을 위해,이원진,62
Happy Together (해피투게더),박지헌,62
꿍따리 샤바라,클론(Clon),62
여름날 (feat. 페퍼톤스 신재평),유희열,62
여행을 떠나요,이승기,62
솔직하게,토마스 쿡(Thomas Cook),62
Right Now,싸이(Psy),61
겨울 이야기 (Radio ver.),DJ DOC,61
The Lady (feat. Bumkey(범키) & Dok2(도끼)),투엘슨(2LSON),61
아메리카노,10cm(십센치),61
으쌰! 으쌰!,신화,61
Chocolate Drive,모이다 밴드(Moida Band),61
내가 니 편이 되어줄게 (feat. 하은),커피소년,61
전화번호,지누션(Jinusean),61
웃으며 넘길래,제이레빗(J Rabbit),61
본능적으로 (feat. Swings),강승윤 [WINNER],60
서른 즈음에,김광석,60
It Was In Shiraz (이별의 그늘),신예원,60
나란 놈은 답은 너다 (feat. 하림),리쌍(Leessang),60
기억의 습작,김동률,60
미안해요,김건모,60
동경소녀 (feat. 옥상달빛 김윤주),요조(Yozoh),60
그대는 눈물겹다,엠씨 더 맥스(M.C the Max),60
내 여친,포맨,60
일년이면,휘성,60
너의 뒤에서,박진영,60
충분히 예뻐 (feat. 산체스 Of 팬텀),버벌진트(Verbal Jint),60
처음 사랑하는 연인들을 위해 (반말송),정용화(Jung Yong Hwa),60
향수,버스커 버스커(Busker Busker),60
불꽃놀이 (Fireworks),다이나믹 듀오(Dynamic Duo),60
Just The Two Of Us,어반 자카파(Urban Zakapa),59
illa illa (일라 일라),JUNIEL(주니엘),59
Love Love Love,에픽 하이(Epik High),59
Festival,엄정화,59
하지 못한 말,노을,59
내게 오는 길,성시경,59
울지마,브로콜리너마저,59
당신은 참..,성시경,59
봄이 와 (feat. 롤러코스터),김현철,59
"Good Night (feat. Junggigo, Elly)",피노다인(Pinodyne),59
출첵 (feat. 나얼 Of Browneyed Soul),다이나믹 듀오(Dynamic Duo),59
"Good Bye Sadness, Hello Happiness",t윤미래,59
전활 받지 않는 너에게,2AM,59
눈이 오네,10cm(십센치),59
Tonight,BIGBANG,59
Sea Of Love,플라이 투 더 스카이(Fly To The Sky),58
Hello!,포맨,58
가을이 오면,서영은,58
외로움증폭장치 (브래드 드럼 한판 쉬기),버스커 버스커(Busker Busker),58
같은 베개...,테이(Tei),58
Amelie,포터블 그루브 나인(Portable Groove 09),58
Love Is... (3+3=0),터보(Turbo),58
그녀가 나를 보네...,브라운 아이즈(Brown Eyes),58
Lovey-Dovey,티아라(T-ara),58
"Officially Missing You, Too",긱스(Geeks),58
잠시만 안녕 (Original),엠씨 더 맥스(M.C the Max),58
Romeo N Juliet,클래지콰이(Clazziquai),58
비처럼 음악처럼,김현식,58
행복하지 말아요,엠씨 더 맥스(M.C the Max),58
고백 (Go Back) (feat. 정인),다이나믹 듀오(Dynamic Duo),58
Dash,백지영,58
다시 시작해보자,김동률,57
이 밤의 끝을 잡고 (R&B Ballad),솔리드(Solid),57
사랑이 지나가면,이문세,57
새벽 4시,10cm(십센치),57
언제나 그랬죠,브라운 아이즈(Brown Eyes),57
Coffeetalgia (duet with 성시경),해이(Hey),57
늦가을 (feat. 규현),윤종신,57
A,레인보우(Rainbow),57
BLUE,BIGBANG,57
장마,정인,57
살랑살랑,조원선,57
하얀 고백 (Lately),인피니트(Infinite),57
사랑 참 어렵다,이승철,56
너는 나의 봄이다 (Bonus Track),성시경,56
매듭,이적,56
말 좀 해줘 (feat. Soulman),슈프림팀(Supreme Team),56
예뻐요,스윗소로우(SWEET SORROW),56
맥주와 땅콩,쿨(COOL),56
밤하늘의 별을.. (With KCM & No Noo),양정승(Kiroy Y),56
옛사랑,이문세,56
홀로 크리스마스 (With 나비),마이티 마우스(Mighty Mouth),56
그대 돌아오면..,거미,56
죽어도 못 보내,2AM,56
내 여자,더 원(The One),56
죽겠네 (Album ver.),10cm(십센치),56
봄봄봄,루싸이트 토끼,56
잊었니,에이치(H),56
겁쟁이,버즈(Buzz),56
나 어릴적 꿈,터보(Turbo),56
전활 거네,버스커 버스커(Busker Busker),56
Tell Me Tell Me,레인보우(Rainbow),56
Sweety,클래지콰이(Clazziquai),56
이상형,버스커 버스커(Busker Busker),56
봄바람,버스커 버스커(Busker Busker),56
"봄, 여름 그 사이",박지윤,56
화이트 (White),핑클(Fin.K.L),56
첫째 날 (With 나얼),에코 브릿지(Eco bridge),56
골목길 어귀에서,버스커 버스커(Busker Busker),56
가만히 눈을 감고 (New Acoustic ver.),정재욱,56
크리스마스니까,성시경,56
연(捐),빅마마(Big Mama),56
I Love You,투애니원(2NE1),55
종로에서,제이에스(JS) [여성듀오],55
결혼해줘,임창정,55
"어떤 날도, 어떤 말도",Lucia(심규선),55
붙잡고도,노을,55
어느 째즈바...,터보(Turbo),55
환상,박지윤,55
나와 같다면 (김장훈),김연우,55
그 거리..,윤하(Younha/ユンナ),55
청소,더 레이(The Ray),54
기다리다 (Acoustic ver.),윤하(Younha/ユンナ),54
애원,버블 시스터즈(Bubble Sisters),54
그대 내게 다시,럼블 피쉬(Rumble Fish),54
Gentle Rain,클래지콰이(Clazziquai),54
Novabossa,클래지콰이(Clazziquai),54
보이나요?,루시드 폴(Lucid Fall),54
똑같다면,브라운 아이드 소울(Brown Eyed Soul),54
우리가 있던 시간,스웨덴세탁소,54
이럴거면,아이비(IVY),54
다시 사랑할 수 있을까,포맨,53
광화문 연가,이문세,53
잠 못 드는 밤에,문명진,53
Love Is So Amazing,제이레빗(J Rabbit),53
태양계,성시경,53
샐러드 기념일,허밍 어반 스테레오(Humming Urban Stereo),53
취중고백,필(Feel),53
"바람, 어디에서 부는지",루시드 폴(Lucid Fall),53
겨울이 오면 (With 테이),임재범,53
Be My Baby,원더걸스(Wonder Girls),53
오늘 서울은 하루종일 맑음 (Vocal By 윤하),토이(Toy),52
산책,이지형,52
One Love,엠씨 더 맥스(M.C the Max),52
그대 걷던 길,노리플라이(no reply),52
Paris Paris! (문근영의 KTF TV CF '선물'편 배경음악),몽라(Monla/夢兒),52
오 나의 여신님,성시경,52
너를 그리다,디어(d.ear),52
어제처럼,주(Joo),52
"그대는 어디에 (feat. 한희정) ('지붕뚫고 하이킥' 정음, 지훈 회상씬 삽입곡)",에피톤 프로젝트(Epitone Project),52
커피를 마시고 (Reprise),어반 자카파(Urban Zakapa),52
내가 그댈,세븐데이즈(7Dayz),52
나 항상 그대를,이선희,51
You Are My Lady,정엽,51
아름다운 것,언니네 이발관,51
아름다운 밤이야,비스트(Beast),51
겨울이야기,캔(Can),51
I'm In Love (With 정성하),나르샤 [브라운아이드걸스],51
오늘 헤어졌어요,윤하(Younha/ユンナ),51
슬픈 언약식,김정민,51
잊어야 한다는 마음으로,김광석,51
헤어지는 중입니다,이은미,51
지우개,알리(Ali),51
"그 자리에, 그 시간에",성시경,51
아까워,재지팩트(Jazzyfact),51
Timeless,SG워너비,51
그대와 같아,주영(JooYoung),51
미인(美人),이기찬,51
나만 모르게 (feat. T),슈프림팀(Supreme Team),50
Feel So Good,아이유(IU),50
세글자,엠투엠(M To M),50
Memories... (Smiling Tears),t윤미래,50
Nothing Better (Guitar ver.),정엽,50
우린 제법 잘 어울려요,성시경,50
"비타민 (With 정연, 승연) (김태희 요정송, 파리바게뜨 CF 삽입곡)",박학기,50
그대와 함께,몽니(Monni),50
빗속에서 (feat. 알리),리쌍(Leessang),50
For You (돌아가줘),브라운 아이즈(Brown Eyes),50
빨래,이적,49
처음 뵙겠습니다 (With 휘성),지나(G.NA),49
My Everything,브라운 아이드 소울(Brown Eyed Soul),49
"바람, 그대",성시경,49
이게 사랑일까 (feat. 하은),커피소년,49
소나기 (주르르루),버스커 버스커(Busker Busker),49
뜨거운 안녕 (Vocal By 이지형),토이(Toy),49
Speechless,클래지콰이(Clazziquai),49
International Love Song,검정치마,49
Darling (feat. JC a.k.a 지은),슈프림팀(Supreme Team),49
사랑했지만,김광석,49
Take Out,가인 [브라운아이드걸스],49
"사랑눈 (feat. 드로플렛, 슬라임)",김태우,49
그대 (CF ver.) (feat. 한효주),브라운 아이드 소울(Brown Eyed Soul),49
슬픈 혼잣말,임창정,49
크리스마스 카드 (Vocal By 김형중),토이(Toy),49
슬픔보다 더 슬픈 이야기,김범수,49
You Mean Everything To Me,박정현,49
간지럽게,스윗소로우(SWEET SORROW),49
YOU AND I,박봄,49
comma,노리플라이(no reply),49
다짐 (feat. 김구),조성모,49
Heaven,에일리(Ailee),49
내 마음 깊은 곳의 너,신해철,48
"가을, 다시",데이브레이크(daybreak),48
Crush On You (feat. Swings),크러쉬(Crush),48
멘트 (feat. 개코 Of Dynamic Duo),더블케이(Double K),48
새벽녘,에피톤 프로젝트(Epitone Project),48
지붕 위의 고양이 (feat. 장윤주),정재형,48
뒷모습,나윤권,48
겨울일기,장나라,48
Endless,플라워(Flower),48
감사,김동률,47
I'm In Love,라디(Ra.D),47
아마추어,이승철,47
서울의 달,김건모,47
봄봄,양양(YangYang),47
첫눈에... (Snowy Wish),소녀시대,47
결혼해 줄래 (feat. Bizniz),이승기,47
키스미,참깨와 솜사탕,47
Stardust,W & Whale(더블유 앤 웨일),47
Lemon Tree,박혜경,47
모노드라마 (With 유승우),허각,47
Love Ballad,브라운 아이드 소울(Brown Eyed Soul),47
물론,지아(Zia),47
슬픔을 참는 세가지 방법,혜령,47
빨주노초파남보,옥상달빛,47
Say I Love You,포맨,47
